mol,rseq,mseq,S,E_conf,E_place,E_score1
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,156,-8.4775829,74.241455,-17.735533,-8.4775829
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,181,-8.3372879,66.808472,-40.878281,-8.3372879
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,182,-8.7772493,66.90136,-53.75211,-8.7772493
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,183,-8.5839615,66.901405,-39.692947,-8.5839615
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,184,-8.6963081,67.007202,-20.936253,-8.6963081
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,185,-7.1372943,67.00721,-45.409454,-7.1372943
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,186,-7.9111247,67.338867,-20.322182,-7.9111247
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,187,-7.7106419,67.338875,-25.958288,-7.7106419
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,188,-9.10499,67.348755,-27.182678,-9.10499
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,189,-7.8977714,67.381699,-29.277678,-7.8977714
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,190,-7.9499717,67.381699,-18.906563,-7.9499717
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,191,-7.8289666,67.389946,-37.914196,-7.8289666
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,192,-7.3441725,67.389946,-30.317507,-7.3441725
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,157,-8.2413177,74.778831,-48.877514,-8.2413177
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,158,-7.2416282,74.778862,-31.925142,-7.2416282
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,159,-7.2542028,74.780243,-34.621994,-7.2542028
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,160,-7.1648932,74.780243,-41.33215,-7.1648932
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,161,-6.6430888,74.863586,-47.847397,-6.6430888
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,162,-7.2442937,74.890953,-37.392868,-7.2442937
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,163,-6.9503269,74.913338,-49.689457,-6.9503269
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,164,-7.6848521,74.9235,-24.932659,-7.6848521
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,165,-6.1111283,75.041283,-41.732082,-6.1111283
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,166,-7.0482016,65.195198,-44.561722,-7.0482016
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,167,-7.1319308,65.195206,-46.168804,-7.1319308
