mol,rseq,mseq,S,E_conf,E_place,E_score1
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,152,-9.3950729,73.990196,-57.637287,-9.3950729
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,153,-4.2161937,74.217293,-28.454121,-4.2161937
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,154,-3.7239358,74.223694,-28.281322,-3.7239358
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,155,-6.8806295,74.241447,-50.919399,-6.8806295
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,156,-4.7476544,74.241455,-53.214001,-4.7476544
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,181,-3.2654335,66.808472,-31.909376,-3.2654335
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,182,-3.9989586,66.90136,-39.091198,-3.9989586
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,183,-3.6161268,66.901405,-41.901825,-3.6161268
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,184,-4.6660929,67.007202,-47.295731,-4.6660929
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,185,-4.1225686,67.00721,-40.707348,-4.1225686
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,186,-3.7810271,67.338867,-47.340412,-3.7810271
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,187,-4.5442858,67.338875,-42.789165,-4.5442858
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,188,-4.6513939,67.348755,-40.079464,-4.6513939
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,189,-4.8891325,67.381699,-54.308231,-4.8891325
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,190,-6.729022,67.381699,-49.881283,-6.729022
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,191,-5.1911178,67.389946,-45.099972,-5.1911178
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,192,-5.3990197,67.389946,-49.471325,-5.3990197
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,157,-7.6427245,74.778831,-46.489597,-7.6427245
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,158,-9.4380636,74.778862,-65.500488,-9.4380636
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,159,-3.8619664,74.780243,-53.058697,-3.8619664
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,160,-3.815819,74.780243,-28.056356,-3.815819
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,161,-3.2817223,74.863586,-22.020061,-3.2817223
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,162,-3.6772013,74.890953,-36.898804,-3.6772013
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,163,-3.7951045,74.913338,-26.247614,-3.7951045
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,164,-6.6184478,74.9235,-51.67168,-6.6184478
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,165,-5.4923229,75.041283,-45.450562,-5.4923229
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,166,-4.4023662,65.195198,-38.14798,-4.4023662
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,167,-4.3989744,65.195206,-54.896152,-4.3989744
Clc1ccc(cc1)-c1nc2SC=Cn2c1CNC1Cc2c(C1)cccc2,1,168,-4.0880985,65.294533,-46.072346,-4.0880985
